ira,irb,irc,ird,ci,ai,col,edge,mean,std,label,name
0.019908123,3.2076008,1.6665107,108.92976,0.61768395,0.07523443,3,0.022143511,99.593475,20.310308,0,ISIC_0025817.jpg
0.017983163,4.0318184,1.7550195,129.32141,0.40645644,0.12449386,3,0.029104605,100.61667,21.78937,0,ISIC_0025820.jpg
0.020137703,3.5432947,0.58302003,37.37474,0.66578907,0.05997432,3,0.00460747,71.44162,17.870728,0,ISIC_0025821.jpg
0.01339383,3.8621745,1.2168702,117.56076,0.4950785,0.054089718,3,0.010864482,80.73633,17.784485,0,ISIC_0025822.jpg
0.012320383,3.3438902,1.6999766,177.79282,0.5782289,0.058468044,2,0.02121748,93.46718,21.929476,0,ISIC_0025823.jpg
0.01341444,3.7858286,1.9311116,187.45258,0.445892,0.083036326,1,0.025401192,138.61465,13.859169,0,ISIC_0025827.jpg
0.019264145,3.6465757,0.65166056,44.79132,0.60549873,0.08560304,3,0.009288122,80.08348,24.719442,0,ISIC_0025828.jpg
0.013019893,3.733438,1.5925654,156.75388,0.49314207,0.07707094,2,0.017855529,110.21115,15.083089,0,ISIC_0025829.jpg
0.017795589,3.2333179,1.759949,127.14102,0.60545194,0.041837964,3,0.021586308,70.6445,27.438559,0,ISIC_0025833.jpg
0.020198904,4.828264,2.5049183,188.23602,0.2338247,0.2947557,2,0.106076464,129.7839,19.02452,0,ISIC_0025834.jpg
0.020027975,4.1200457,2.3304927,153.77478,0.3577985,0.123501666,2,0.03983031,130.37231,21.774897,0,ISIC_0025836.jpg
0.017868703,3.840438,1.2881083,98.720856,0.46589312,0.115642674,3,0.020851482,91.4842,20.949032,0,ISIC_0025839.jpg
0.015927447,3.5157642,0.48382112,39.095734,0.6943612,0.04757436,2,0.00350995,97.54572,16.031994,0,ISIC_0025840.jpg
0.01268092,3.9970467,1.1859536,120.27298,0.47167113,0.05795573,2,0.011617675,83.095055,19.10055,0,ISIC_0025841.jpg
0.017796228,3.5003269,2.288063,165.70515,0.48122537,0.05746858,2,0.029716987,109.29067,14.42834,0,ISIC_0025843.jpg
0.015219976,3.41809,3.622752,313.77103,0.39610887,0.10128534,3,0.06307076,108.66223,15.9127445,0,ISIC_0025844.jpg
0.016032375,3.7204928,1.1966561,97.295715,0.5269566,0.07957713,3,0.013449384,112.643486,21.203081,0,ISIC_0025845.jpg
0.03483626,3.9427617,1.4952335,65.45322,0.3843422,0.22495331,1,0.039812177,136.94542,11.19333,0,ISIC_0025846.jpg
0.028722357,3.298164,1.026752,46.807144,0.6728129,0.08421006,2,0.011980016,104.50712,14.324646,0,ISIC_0025847.jpg
0.013833172,4.701575,2.680248,252.70169,0.27761886,0.108175166,3,0.0342088,98.80896,14.234311,0,ISIC_0025848.jpg
0.015488774,4.200448,1.2687639,104.67813,0.42805374,0.087737024,3,0.01420465,100.41682,19.37203,0,ISIC_0025849.jpg
0.03196475,3.155202,0.9423867,38.09104,0.75229883,0.05310609,2,0.009293634,52.24259,23.66293,0,ISIC_0025850.jpg
0.009362803,3.5851834,1.3216457,185.0971,0.5447636,0.09870686,3,0.017859256,98.13109,15.15707,0,ISIC_0025852.jpg
0.016957203,3.659887,4.5764723,357.03564,0.31511778,0.11303071,1,0.07781912,144.76202,10.245982,0,ISIC_0025853.jpg
0.01721215,3.981162,2.4524665,184.23636,0.37943524,0.0967698,3,0.032466765,116.09082,13.286754,0,ISIC_0025854.jpg
0.028927071,6.6597476,2.6495762,155.65762,0.11927146,0.29228002,0,0.0629241,162.45961,10.713475,0,ISIC_0025855.jpg
0.026063386,3.5966914,1.4599808,74.18117,0.5217537,0.10623662,1,0.024095867,123.857086,16.385448,0,ISIC_0025857.jpg
0.016825907,3.4265835,1.3328735,105.131256,0.58059156,0.0843439,1,0.01916256,137.05014,14.720283,0,ISIC_0025858.jpg
0.018687328,3.0009155,2.229475,153.3471,0.6228777,0.047897995,3,0.03431307,99.40991,13.175382,0,ISIC_0025859.jpg
0.018814811,4.7470665,1.6731294,142.19595,0.2578575,0.2028121,3,0.04495934,135.70694,11.246702,0,ISIC_0025860.jpg
0.017280353,3.8701825,2.462459,183.24783,0.39872372,0.06728193,3,0.030098807,109.86243,14.089759,0,ISIC_0025861.jpg
0.020648824,3.3530495,1.0861901,70.84021,0.6268924,0.10576198,1,0.01640582,112.57372,12.194184,0,ISIC_0025862.jpg
0.019371385,4.066614,0.06158072,4.3406067,0.5482156,0.14361297,2,0.013362061,62.413223,23.706459,0,ISIC_0025863.jpg
0.018410895,3.6806061,1.0685602,76.45206,0.5457693,0.11943257,2,0.013749281,88.709274,20.604994,0,ISIC_0025864.jpg
0.0174615,5.424307,2.6633828,229.02164,0.19077334,0.23159751,2,0.09539381,149.66663,9.800268,0,ISIC_0025865.jpg
0.02807709,3.100047,1.1630237,53.17064,0.74077207,0.036861826,3,0.013079389,113.12775,17.536419,0,ISIC_0025866.jpg
0.024450717,4.193359,1.78103,97.78676,0.3736414,0.11295251,3,0.026687237,103.134796,20.882013,0,ISIC_0025868.jpg
0.016987655,4.092585,2.1328504,164.23193,0.37706202,0.13201664,2,0.033774175,128.80447,12.906861,0,ISIC_0025869.jpg
0.019629033,3.9987464,2.507287,169.73312,0.36350405,0.11647375,2,0.03796897,115.93068,15.867947,0,ISIC_0025870.jpg
0.02080713,2.8258984,2.1951513,136.45486,0.68473583,0.055454545,2,0.036543783,101.703514,20.474342,0,ISIC_0025871.jpg
0.014561381,2.8610852,3.1201484,284.26013,0.5535362,0.08653655,3,0.05762238,97.57526,15.352648,0,ISIC_0025872.jpg
0.01733133,3.7209516,1.7988199,139.15543,0.456343,0.1203761,1,0.025298443,125.35923,12.97348,0,ISIC_0025875.jpg
0.022475138,3.1143203,2.6882434,154.36626,0.53881735,0.060801473,3,0.04473133,103.71582,17.320541,0,ISIC_0025877.jpg
0.019053249,4.7095866,0.16488054,11.3541565,0.4172021,0.07404922,2,0.005153158,122.86859,22.328182,0,ISIC_0025878.jpg
0.010777175,4.449681,0.8981506,110.43201,0.3985232,0.100504994,3,0.012979982,101.02929,10.491473,0,ISIC_0025880.jpg
0.034887787,5.7278824,1.4770248,56.466187,0.22830439,0.1520503,1,0.026010212,125.57552,17.442308,0,ISIC_0025881.jpg
0.012898102,3.5660176,1.7225538,172.15125,0.516923,0.07267699,1,0.019366257,126.0189,11.859882,0,ISIC_0025882.jpg
0.018677661,3.7045295,1.7988,124.88986,0.47531933,0.08288098,3,0.019862266,86.940186,22.37343,0,ISIC_0025884.jpg
0.015429826,3.5314329,2.239212,192.9667,0.46375367,0.10794513,3,0.034905337,86.58142,11.865225,0,ISIC_0025886.jpg
0.015675748,4.568935,2.4404285,209.04218,0.29222763,0.12540989,2,0.033918116,102.14383,17.351398,0,ISIC_0025887.jpg
0.016818846,3.0569034,1.6873622,129.20969,0.6727865,0.065901525,2,0.023343518,68.90705,20.513506,0,ISIC_0025888.jpg
0.018698549,3.7380004,3.454337,254.07028,0.3398634,0.13148484,1,0.05860297,123.50679,9.430003,0,ISIC_0025889.jpg
0.016351897,3.751419,1.94991,154.64517,0.45305327,0.07215226,1,0.022912448,127.49019,10.686088,0,ISIC_0025890.jpg
0.022417162,3.399194,0.6548766,39.028946,0.68255186,0.09238965,2,0.010005779,115.4099,18.169567,0,ISIC_0025892.jpg
0.014462846,4.7826843,0.600483,58.84619,0.3443736,0.17142542,2,0.020118784,118.234406,14.982406,0,ISIC_0025893.jpg
0.028794428,2.9815264,1.5028641,68.68504,0.71419674,0.078284875,3,0.020843431,91.26618,18.076939,0,ISIC_0025894.jpg
0.020013744,3.4239666,3.5146759,250.38182,0.37098897,0.1967872,3,0.07914637,92.944016,18.746498,0,ISIC_0025895.jpg
0.02526366,2.8552117,3.8216465,197.88509,0.5038968,0.07826536,1,0.08693968,113.235,18.887957,0,ISIC_0025896.jpg
0.021991644,3.7718618,2.3806908,142.70108,0.41078803,0.12688406,3,0.03991232,106.26868,23.039593,0,ISIC_0025897.jpg
0.035574663,2.5677545,6.484736,239.40039,0.41163847,0.09817027,2,0.15051845,127.97731,18.836054,0,ISIC_0025898.jpg
0.024999775,4.498133,0.57498235,30.967682,0.4089908,0.12736982,2,0.010506688,124.80696,27.608324,0,ISIC_0025899.jpg
0.022569584,3.762105,1.3735183,78.29375,0.5055576,0.078780465,2,0.016784607,109.930824,18.777073,0,ISIC_0025900.jpg
0.018943474,3.7559443,0.13692242,9.466064,0.6562475,0.087122284,3,0.004486519,105.249435,20.108948,0,ISIC_0025901.jpg
0.016780466,3.6178353,0.752055,58.456818,0.6093993,0.09610699,2,0.009439379,123.25487,17.337158,0,ISIC_0025902.jpg
0.028218836,3.3628087,0.19549221,8.940872,0.8137229,0.050150868,3,0.002288598,65.795784,27.12551,0,ISIC_0025905.jpg
0.039813343,4.042271,1.6344762,58.333298,0.38540673,0.18028553,1,0.053051263,95.45095,21.25993,0,ISIC_0025907.jpg
0.023560483,3.4544945,0.8680538,47.477203,0.6530762,0.0685711,2,0.007800661,110.6575,13.278906,0,ISIC_0025908.jpg
0.015588211,3.2367606,1.1350431,94.55023,0.68390083,0.07989003,3,0.013655402,64.275024,23.445164,0,ISIC_0025909.jpg
0.026973564,5.827969,0.340024,16.477509,0.26744187,0.19287227,1,0.023227533,126.778206,10.028637,0,ISIC_0025910.jpg
0.014211869,3.6240687,0.5873243,53.448425,0.63662046,0.04794606,3,0.004768607,93.68689,17.184563,0,ISIC_0025912.jpg
0.014705582,2.9768212,3.254951,298.992,0.5014749,0.098037496,3,0.05811417,75.22761,18.939276,0,ISIC_0025913.jpg
0.020592308,4.0252595,0.32797968,20.46402,0.5581557,0.065552846,3,0.002959603,88.55755,19.13267,0,ISIC_0025914.jpg
0.024638066,3.2991693,2.2073987,119.894394,0.5168929,0.13120595,3,0.036025345,80.228485,18.403227,0,ISIC_0025916.jpg
0.015363353,3.2250235,2.3876355,202.05493,0.5339762,0.074753515,2,0.03903237,116.28521,13.157154,0,ISIC_0025917.jpg
0.03628224,4.1059394,4.424887,189.69302,0.23065557,0.28890613,2,0.097494714,131.91429,14.400101,0,ISIC_0025918.jpg
0.017126504,4.377033,0.8949868,67.74704,0.42006022,0.082102835,3,0.012094847,68.15235,16.222748,0,ISIC_0025919.jpg
0.023316469,3.5913014,0.91040355,51.525116,0.5890257,0.11781372,3,0.010940228,92.96008,26.030579,0,ISIC_0025920.jpg
0.014933421,3.287426,2.025936,178.05875,0.54813635,0.08480715,3,0.02973737,82.332504,14.003541,0,ISIC_0025921.jpg
0.010297293,3.8008745,1.2482163,160.08493,0.49582735,0.06814762,1,0.014032749,141.32898,7.906006,0,ISIC_0025922.jpg
0.02057868,3.2197542,1.0681521,67.87314,0.69608223,0.08094311,2,0.013015639,69.50173,24.783932,0,ISIC_0025923.jpg
0.019347088,3.7347987,2.7033587,212.9054,0.3429916,0.20644407,3,0.10350625,94.72813,24.01479,0,ISIC_0025925.jpg
0.028223692,3.2198143,2.4333692,129.76622,0.45869023,0.20964946,2,0.05787516,136.54227,24.533915,0,ISIC_0025926.jpg
0.013365581,2.8664374,2.7711449,268.75583,0.5999141,0.073934205,3,0.052120358,99.69304,17.641111,0,ISIC_0025929.jpg
0.022038035,3.5343785,1.0399529,61.115173,0.6001529,0.051140502,1,0.010013443,136.17514,17.710787,0,ISIC_0025930.jpg
0.017554812,3.181034,1.4186227,109.07768,0.63628536,0.09747332,2,0.0217131,96.66223,27.569786,0,ISIC_0025931.jpg
0.018318027,3.2801058,1.9265915,136.34431,0.5675899,0.07069699,3,0.027354032,93.003876,22.206696,0,ISIC_0025933.jpg
0.029106637,3.1349788,2.9587748,135.61658,0.49305853,0.12626246,1,0.055068973,116.4656,9.194956,0,ISIC_0025934.jpg
0.020894287,3.0850255,2.856841,175.73091,0.5333835,0.06267961,1,0.047384072,111.55985,10.967971,0,ISIC_0025935.jpg
0.013598457,3.478625,1.2826616,122.924194,0.582189,0.080431774,3,0.015013779,103.22763,19.987972,0,ISIC_0025936.jpg
0.014969752,4.2008567,0.95157146,83.684784,0.44100285,0.1201087,1,0.014158722,135.28307,15.9059515,0,ISIC_0025938.jpg
0.01694146,4.351621,1.465941,113.43219,0.37865883,0.12577619,2,0.018610919,125.81652,19.440153,0,ISIC_0025942.jpg
0.017079081,4.242759,0.70880914,54.887054,0.45228755,0.087137766,2,0.015059208,126.387856,23.504879,0,ISIC_0025944.jpg
0.03570701,6.7547956,1.8546282,83.38016,0.13460626,0.3568326,2,0.06939322,106.786064,22.403934,1,ISIC_0024310.jpg
0.031076066,3.7603333,0.6921007,32.599564,0.5127652,0.20805477,3,0.02387839,92.559555,33.2651,1,ISIC_0024313.jpg
0.025055915,3.2928,1.0436461,59.73491,0.61365795,0.16176607,2,0.025952632,82.570435,19.495012,1,ISIC_0024315.jpg
0.018151125,4.6679864,1.3990645,112.6405,0.303629,0.19881842,2,0.032156613,108.17041,13.562157,1,ISIC_0024323.jpg
0.017603254,5.2853565,0.75546753,57.922638,0.29161844,0.18550894,2,0.04079752,105.73584,16.808746,1,ISIC_0024333.jpg
0.014646901,4.7854085,0.61790156,55.68329,0.36819732,0.10130097,1,0.009778502,122.03716,15.76714,1,ISIC_0024351.jpg
0.031801615,3.1285818,2.459788,103.711685,0.5360423,0.08868967,2,0.04084816,122.97212,19.967495,1,ISIC_0024367.jpg
0.032268394,9.035568,3.0436172,161.12643,0.06740059,0.46220404,3,0.1286311,125.089714,14.939983,1,ISIC_0024400.jpg
0.020562768,3.1815088,1.168245,74.34219,0.693953,0.08299619,2,0.014000909,83.80299,19.706375,1,ISIC_0024410.jpg
0.02754274,7.690208,1.3228624,87.37747,0.099657066,0.41700646,3,0.10571498,102.68701,23.402056,1,ISIC_0024449.jpg
0.012925162,4.9096084,0.2209464,22.596313,0.37740973,0.13041662,4,0.02204376,90.77038,18.8389,1,ISIC_0024459.jpg
0.024202464,3.1378174,2.6019316,143.1052,0.52416885,0.10583933,2,0.045868825,130.71231,20.66394,1,ISIC_0024481.jpg
0.015082404,4.157705,2.2616863,210.38412,0.33559248,0.20254163,2,0.04173222,117.58617,20.927624,1,ISIC_0024482.jpg
0.017784795,2.9941835,3.6854937,268.69254,0.48458302,0.051582985,2,0.06759855,90.75601,21.081942,1,ISIC_0024496.jpg
0.012769514,3.5879407,1.288136,131.49826,0.55101377,0.08704357,2,0.016728155,108.20611,15.431017,1,ISIC_0024516.jpg
0.024814665,5.1960397,2.7350192,173.36423,0.19386514,0.28083566,2,0.08949177,146.67932,17.160706,1,ISIC_0024525.jpg
0.024519395,5.696001,1.1555364,62.278625,0.2436619,0.16519313,2,0.026959687,108.21458,17.01884,1,ISIC_0024537.jpg
0.019394543,4.585816,2.6152246,195.5969,0.2623412,0.2255794,5,0.042342152,104.03989,38.861145,1,ISIC_0024545.jpg
0.022735728,5.129208,2.4823418,159.37482,0.22050603,0.23724037,1,0.04782765,128.63524,13.512304,1,ISIC_0024546.jpg
0.018387558,5.5864434,0.70925695,52.79535,0.26104495,0.14033285,2,0.019618142,104.916405,18.816685,1,ISIC_0024552.jpg
0.01753809,5.3994412,1.3347332,117.68399,0.2234974,0.27486226,1,0.040060647,154.2718,9.785914,1,ISIC_0024554.jpg
0.035703275,4.8101954,5.3340435,224.66783,0.17125224,0.2596379,2,0.09050396,132.03319,14.748946,1,ISIC_0024571.jpg
0.051062163,2.9689858,7.1354084,454.18274,0.1288788,0.44048613,0,0.24794629,175.99835,6.904817,1,ISIC_0024586.jpg
0.018803408,4.840305,2.400435,184.51587,0.24807036,0.18910152,2,0.045227155,136.58812,12.23698,1,ISIC_0024624.jpg
0.016823452,5.11084,0.72437483,58.345093,0.3109608,0.18757173,2,0.040069878,107.9484,22.29231,1,ISIC_0024630.jpg
0.010547035,4.264845,0.49718305,61.554993,0.47384724,0.098346114,3,0.007543227,47.10458,30.251654,1,ISIC_0024640.jpg
0.063924216,2.4023006,4.3517623,125.17582,0.4212091,0.2103804,2,0.14413612,63.10228,27.868248,1,ISIC_0024644.jpg
0.07110203,2.2648308,11.154797,548.38617,0.118284486,0.3682683,2,0.28589258,86.53513,22.91554,1,ISIC_0024647.jpg
0.03361615,4.420473,2.4024825,147.65811,0.20166218,0.32772008,2,0.12281395,115.79594,14.826606,1,ISIC_0024652.jpg
0.031368863,2.940538,2.090514,86.41064,0.6551072,0.061878625,3,0.033359017,78.56518,29.342041,1,ISIC_0024675.jpg
0.031712864,7.1769676,2.6753402,137.02676,0.10941328,0.36133045,2,0.12155907,137.49176,19.925383,1,ISIC_0024679.jpg
0.014670345,3.1819773,1.9806807,186.44809,0.55393225,0.15798697,3,0.046047278,81.30885,20.982836,1,ISIC_0024688.jpg
0.015670303,4.9571776,1.8830085,156.91873,0.2837975,0.117161356,3,0.022368366,113.823494,17.235384,1,ISIC_0024700.jpg
0.031178823,4.664002,5.7369595,297.16742,0.16039822,0.33289763,3,0.18859941,104.98278,26.924694,1,ISIC_0024701.jpg
0.021410469,4.603739,0.43701354,31.74414,0.34818497,0.22387159,2,0.04527599,107.65818,24.42689,1,ISIC_0024702.jpg
0.025972962,4.382726,0.3644428,20.797974,0.40749162,0.23067585,3,0.029143272,112.20198,28.956831,1,ISIC_0024729.jpg
0.015279939,2.9988408,2.6998146,244.30463,0.53182125,0.14312488,4,0.0636808,67.90652,27.88219,1,ISIC_0024732.jpg
0.050565727,7.550485,3.6338844,194.17606,0.05507363,0.6246637,1,0.15788282,143.37936,11.76109,1,ISIC_0024733.jpg
0.03502498,4.9248075,2.8823087,150.08664,0.17920557,0.34412575,2,0.111267686,122.14556,12.844475,1,ISIC_0024739.jpg
0.019197902,3.6138613,2.2144072,157.61734,0.4366159,0.13688283,2,0.03703381,132.98108,13.262283,1,ISIC_0024756.jpg
0.03564407,5.6367493,2.4395647,118.135345,0.1599242,0.23758121,2,0.12706691,119.96719,13.958023,1,ISIC_0024767.jpg
0.014978437,4.399621,0.42651892,38.040833,0.44301403,0.13856785,2,0.012304973,99.62174,17.466465,1,ISIC_0024792.jpg
0.019403368,4.537084,0.29293907,20.744568,0.41733098,0.15793408,2,0.019298153,111.254684,24.63879,1,ISIC_0024805.jpg
0.018994413,4.439355,1.3922341,109.70477,0.32431346,0.18493305,2,0.045263905,119.44005,18.549824,1,ISIC_0024806.jpg
0.01637412,4.2518134,1.7524552,142.71008,0.3691568,0.14101276,2,0.026122954,59.874084,24.504036,1,ISIC_0024823.jpg
0.019036038,4.8707323,3.0893185,218.61908,0.24060181,0.1768786,1,0.053363845,134.6893,12.326178,1,ISIC_0024853.jpg
0.016551852,5.039326,0.7940277,64.62097,0.31734788,0.13239905,2,0.013451073,106.706726,28.786266,1,ISIC_0024864.jpg
0.021296697,2.8938046,2.248429,137.8767,0.64664507,0.071355954,2,0.037731186,114.312515,17.021133,1,ISIC_0024865.jpg
0.03384836,3.84061,3.9077475,175.95491,0.27706933,0.23647295,3,0.09470555,104.63363,21.336943,1,ISIC_0024875.jpg
0.03394557,6.3137436,3.0606682,131.21997,0.14588581,0.17884198,2,0.05925075,130.0678,8.75131,1,ISIC_0024886.jpg
0.01175681,3.293201,1.6775703,188.48105,0.58115554,0.098515995,2,0.024772827,105.07164,25.705706,1,ISIC_0024898.jpg
0.02457483,3.7466507,4.2904024,252.03995,0.28907394,0.20281243,1,0.089543186,149.37749,12.401368,1,ISIC_0024900.jpg
0.024654591,3.2089357,1.4571627,76.351654,0.64966244,0.06466887,2,0.018661879,95.60273,18.796343,1,ISIC_0024911.jpg
0.020591939,3.1759481,1.5068042,95.81079,0.64532936,0.07836438,2,0.019547386,91.20181,17.255276,1,ISIC_0024918.jpg
0.012022913,4.664834,1.2403415,133.69162,0.35202157,0.11031739,3,0.014813502,72.04197,23.200193,1,ISIC_0024929.jpg
0.018212372,4.4768496,2.8290977,202.10254,0.29530543,0.13069147,2,0.047085736,100.10432,20.47565,1,ISIC_0024930.jpg
0.023425752,3.2076359,1.758535,97.56282,0.606984,0.054111335,2,0.02248094,115.54871,20.748297,1,ISIC_0024932.jpg
0.02063901,4.109876,3.7285256,300.32013,0.23464887,0.32543385,3,0.097109966,116.11987,24.9158,1,ISIC_0024940.jpg
0.019687312,3.916493,1.6846356,111.94696,0.43787006,0.08926592,2,0.018616993,145.1798,17.210337,1,ISIC_0024951.jpg
0.013429975,3.4567623,1.1226599,107.67807,0.6162777,0.06308191,2,0.01309667,112.39167,17.918316,1,ISIC_0024952.jpg
0.029047921,6.75928,0.50871193,29.789185,0.15038145,0.40593565,1,0.086796165,143.57655,15.186008,1,ISIC_0024958.jpg
0.018820781,4.100258,1.6063594,119.93439,0.38219264,0.1410014,3,0.027742956,102.02781,15.300248,1,ISIC_0024961.jpg
0.01692402,4.17768,1.8967569,152.18509,0.3646748,0.15163791,3,0.032362495,64.69617,23.790386,1,ISIC_0024962.jpg
0.020170258,3.8650954,2.4717202,162.72304,0.38638335,0.12751551,3,0.092628404,84.57837,22.958559,1,ISIC_0024967.jpg
0.021578006,4.650573,0.75274444,47.451843,0.36764365,0.12773843,1,0.018795429,133.74457,16.683002,1,ISIC_0024972.jpg
0.035125416,7.1887197,1.0086131,40.112335,0.15265532,0.23788533,3,0.07023583,100.149994,33.099174,1,ISIC_0024987.jpg
0.027254391,5.6869984,2.135879,158.31168,0.13982616,0.57441765,5,0.15379094,101.45514,24.638271,1,ISIC_0024999.jpg
0.017836802,3.2675135,1.305165,94.50166,0.6512261,0.0505525,1,0.014953564,75.424675,17.483368,1,ISIC_0025018.jpg
0.025134891,3.242327,2.1455622,116.12683,0.52877015,0.1435215,3,0.053421855,79.859436,32.73046,1,ISIC_0025035.jpg
0.02825403,3.275239,1.8070542,85.72191,0.56325763,0.106828034,1,0.026632562,119.76164,10.775802,1,ISIC_0025081.jpg
0.021870703,3.355347,0.7202668,42.65593,0.70946616,0.06008478,2,0.006847812,59.603737,21.072227,1,ISIC_0025085.jpg
0.020195981,4.9236116,3.9270568,294.66498,0.19029382,0.22188617,2,0.16048287,111.57998,22.418133,1,ISIC_0025097.jpg
0.020268137,4.660411,2.250565,176.20987,0.24586391,0.28626445,3,0.05913528,100.51059,29.171099,1,ISIC_0025105.jpg
0.008043386,3.5345392,0.3986397,67.41528,0.6645347,0.098236024,2,0.011489385,42.496258,21.270649,1,ISIC_0025121.jpg
0.029860968,3.5223298,2.9542685,134.1258,0.4063195,0.13232557,2,0.061967175,94.963356,21.750183,1,ISIC_0025127.jpg
0.02235334,3.126553,1.6267465,94.68199,0.6499201,0.04892342,2,0.022771347,92.991615,24.856388,1,ISIC_0025128.jpg
0.02998011,5.6912947,1.9794103,95.837036,0.19830504,0.24304512,2,0.043673523,118.427376,21.193207,1,ISIC_0025132.jpg
0.010277834,4.2455397,0.52414894,71.32562,0.44370618,0.15780963,3,0.020931827,63.780235,20.795122,1,ISIC_0025145.jpg
0.013475796,3.6810372,0.3584101,34.251923,0.6562352,0.048673846,3,0.002493708,60.15356,24.162334,1,ISIC_0025153.jpg
0.029152628,3.2481892,1.6509557,87.53769,0.51087177,0.17834236,2,0.04506542,114.64663,9.739478,1,ISIC_0025155.jpg
0.02603081,7.6520844,1.965359,112.10742,0.11499827,0.2740286,2,0.052120417,112.880714,11.8127575,1,ISIC_0025188.jpg
0.023820315,5.0243063,0.17118892,10.235535,0.3380068,0.18306394,2,0.021267412,79.06762,24.154387,1,ISIC_0025195.jpg
0.018954754,3.301524,2.28247,158.97832,0.5162981,0.09973369,2,0.03555032,97.33861,20.331175,1,ISIC_0025219.jpg
0.019907007,3.1671321,6.1687927,429.16028,0.30687538,0.12401666,4,0.13392246,99.24396,44.06153,1,ISIC_0025234.jpg
0.01662122,4.2285585,0.47175184,37.27307,0.4814459,0.08961672,1,0.005490523,111.888725,17.700335,1,ISIC_0025235.jpg
0.03241722,4.3126445,1.601924,77.023224,0.31607383,0.2152976,2,0.044868764,117.81024,28.153233,1,ISIC_0025238.jpg
0.02268198,6.3101344,2.1548884,134.13858,0.16662274,0.18984589,2,0.032676473,116.92739,21.578648,1,ISIC_0025248.jpg
0.021016154,2.910806,2.4343345,151.1415,0.61898744,0.07175747,2,0.043031383,97.59424,23.24868,1,ISIC_0025265.jpg
0.022528777,5.0580535,4.990458,332.00723,0.16496089,0.20834062,2,0.10741772,121.11671,14.136562,1,ISIC_0025268.jpg
0.023475327,7.125993,4.108028,263.73495,0.104156,0.30055058,2,0.11236683,166.0128,20.91828,1,ISIC_0025277.jpg
0.033491265,3.6100464,1.0446316,40.392914,0.5774773,0.081126,2,0.01210711,106.149284,20.710361,1,ISIC_0025303.jpg
0.014839335,3.7064617,0.75758797,66.80783,0.5803816,0.07215836,3,0.008488615,58.799458,25.6845,1,ISIC_0025313.jpg
0.022633282,2.7990358,2.474161,142.21101,0.65444875,0.044862088,2,0.0438406,90.03057,20.580164,1,ISIC_0025316.jpg
0.015609564,3.8337126,2.2897623,194.436,0.4038465,0.10261013,3,0.034667682,133.9286,30.944384,1,ISIC_0025317.jpg
0.020968657,4.5253396,2.2426193,137.28491,0.31964222,0.09756677,3,0.025112418,82.29875,22.764126,1,ISIC_0025324.jpg
0.046816416,4.281242,7.7326612,400.2239,0.10082884,0.4258866,2,0.30236322,132.51268,10.614453,1,ISIC_0025363.jpg
0.038902715,8.516268,1.0107396,43.67856,0.092128955,0.39495274,2,0.07607248,130.63033,17.479954,1,ISIC_0025391.jpg
0.014695295,3.740838,3.2006845,295.35,0.35687393,0.18051068,2,0.058472913,90.604576,18.60261,1,ISIC_0025394.jpg
0.025181614,4.646601,2.6847904,151.1637,0.26017666,0.18679616,2,0.045918312,120.23213,14.765396,1,ISIC_0025409.jpg
0.013886503,3.8368251,1.7657568,171.80627,0.43266287,0.11126767,3,0.03035123,121.25926,19.633186,1,ISIC_0025413.jpg
0.02600402,6.9593263,1.6197176,98.20209,0.13350049,0.3291409,1,0.056296352,146.4408,13.607663,1,ISIC_0025414.jpg
0.016106756,4.3389535,2.1025672,201.70801,0.2909753,0.35240245,3,0.053829882,94.51827,31.252228,1,ISIC_0025439.jpg
0.023117457,3.9694092,1.444262,82.72386,0.44163987,0.09208674,2,0.017435515,121.23227,27.62753,1,ISIC_0025450.jpg
0.018545339,3.348135,1.1706382,82.60811,0.6346768,0.10706868,2,0.014595631,69.96246,30.613348,1,ISIC_0025451.jpg
0.012271605,4.5234776,1.5202382,161.87732,0.35176986,0.11525779,2,0.017529078,96.2012,21.345776,1,ISIC_0025472.jpg
0.017292432,2.970338,2.7705257,209.66469,0.56312984,0.08126359,2,0.04981528,91.79305,21.577509,1,ISIC_0025489.jpg
0.032872748,5.5519314,3.3575032,183.60822,0.14132044,0.33301494,2,0.110359624,135.89133,13.486697,1,ISIC_0025500.jpg
0.025336606,5.479571,2.184245,167.5669,0.15395151,0.5371847,2,0.14065513,70.28011,22.01043,1,ISIC_0025512.jpg
0.012713982,4.5303802,0.26083505,28.91626,0.4107455,0.1239629,3,0.020628612,83.83251,19.329191,1,ISIC_0025520.jpg
0.013121897,5.592133,0.78462553,81.17047,0.25959787,0.14988168,3,0.047327716,69.5439,21.420372,1,ISIC_0025524.jpg
0.030883938,8.405524,1.1508405,59.0766,0.09867801,0.3814309,3,0.07382529,137.76253,10.882738,1,ISIC_0025531.jpg
0.036444157,6.778815,6.952823,349.55612,0.07368025,0.3175308,2,0.17836727,130.38046,11.065683,1,ISIC_0025543.jpg
0.022055343,4.3938475,1.0841843,67.66559,0.37928253,0.15384272,2,0.017662082,103.33353,21.235508,1,ISIC_0025546.jpg
0.028401755,3.0796044,1.7404405,79.2932,0.6542488,0.04725946,2,0.0250625,103.545975,21.015121,1,ISIC_0025550.jpg
0.017426262,4.4181046,1.5034883,124.53195,0.3327755,0.20306154,3,0.05152235,122.86572,19.502043,1,ISIC_0025573.jpg
